Unnamed: 0,Impulse (I),Air density (pa),Positive Phase Duration (tp),Peak Overpressure (pa),Spacing (m),Stemming (m^3),Number of rows (explosive load),Air-overpressure (index),Percentil_Rango
11341,3.318079514760056,7.719898591697558,2.9537022587349626,6.333201060821823,4.5349209951685205,4.69098402894251,2.0266142524488835,4.751880012280358,50-55%
11342,3.721221501721789,7.290705604594637,0.6853346155322468,6.165845032558637,3.883529105019077,4.739631735579668,1.961027605281172,0.7184156766212723,35-40%
11343,3.229485984819175,7.497342546528697,3.0079873718528845,6.2068865564450615,4.388303076359927,4.717149281274712,2.18477711084114,4.652630201268231,30-35%
11344,0.716629860136411,7.18059144669004,3.4673443331574334,6.03262602861343,0.3811633142971961,4.71151891070643,2.0135258787590398,4.600392474087028,25-30%
11345,3.639088632650566,7.647858777208465,3.437447769801812,6.369776051816299,4.074249949899382,4.99766572331918,1.996209340745761,4.896003722045033,80-85%
11346,3.556531821958971,7.679287123913373,3.351773959475897,6.295012476540187,4.353579808835879,4.768909683119656,1.985142575951627,4.932240809380287,85-90%
11347,2.8280026170990404,7.082982173904448,0.06747089261290473,5.950470445496798,0.5824579452604114,4.181289349663224,2.0891823885579823,4.366957068031098,5-10%
11348,3.594222589403251,0.6058553437033913,3.5426651456266214,6.261548473423025,4.297601319101636,4.856474977393986,2.055511368722025,0.8955128631654777,95-100%
11349,3.789186781668082,7.59381556320015,3.528919526021752,6.187347430626528,4.2791607128862985,4.835255050385682,2.1021504850748363,4.833507354770552,70-75%
11350,3.3675479767295866,7.456380125655096,3.0429938020633496,6.039380852400867,4.20407110641823,4.6498319573748,2.0614186629124065,4.730438209685444,50-55%
11351,2.812030223016232,7.736192105880303,2.5121015755535945,6.260618753954485,0.4269716398249237,4.538470030738933,0.9011639228092788,4.539695952675485,15-20%
11352,3.2340426249452747,7.641353334911004,2.8636774125761586,6.184948000115623,0.8385076658074658,4.601327938849779,0.9344908101342779,4.659062610567836,35-40%
11353,2.803280819311098,7.412076871130715,2.5661931265159965,6.086191003568546,4.530043570919829,4.437964999024285,2.1759345368210026,4.410285116825956,5-10%
11354,2.904182884571941,0.484781092654591,2.6219791109258868,0.5612120750828278,4.578039100884593,4.414759844554022,2.196352683479126,4.488319613020125,10-15%
11355,0.4013462270697973,7.568931500174854,2.7540890726427323,6.216231448777017,0.14913941995798052,4.50351976684478,2.1228224029526737,4.679874320255232,35-40%
11356,2.902500626714052,7.787297466301844,2.871609701697188,6.392103764370722,4.553066858084239,4.506688005535174,2.0040266168542,4.650601123167987,30-35%
11357,2.785038333052832,7.493679077285479,2.5890618086660746,6.167000371109662,4.534823809935077,4.426581413932812,2.28187802697929,4.648395750884382,30-35%
11358,3.170479175389163,7.679309768405034,2.8630812683411744,6.379557760142796,4.581882056710254,4.504181794877119,2.0193123859519195,4.599780072973176,25-30%
11359,3.7939431958247374,7.670680558550565,3.5218544632481867,6.223707576439587,4.13050125546092,4.883862890629874,2.0606508123752705,4.969233054255242,90-95%
11360,3.2484238411853283,7.803678337695646,2.928295214811786,6.168789982976093,4.474989723994836,4.671514710681949,2.1083928720493925,4.697086664597289,40-45%
11361,3.267300032226906,7.438608099971643,3.0281395681526138,6.163219136031638,4.224405245058862,4.680764028810384,1.94161624955899,4.654915937099543,30-35%
11362,0.9011499884578764,7.655188608502814,3.0317500238864112,6.3295786329478005,0.982885325449475,4.606627521965193,2.213435158011994,4.696693724185715,40-45%
11363,2.7082112900267594,7.545760352368016,2.6390216122013275,6.09784960982735,4.612279032068964,4.511314994273662,2.216325778994481,4.599582549136191,25-30%
11364,3.6919136187343,6.899296999375956,3.5746906777234435,5.851407759536578,3.699862011941207,4.625230228935382,1.981003295242465,4.533810673799824,15-20%
11365,3.57375520403997,7.778426657074463,3.1692268020607437,6.307388277415789,4.233808224114444,4.711240185127783,1.994289430563116,4.8063004669177385,65-70%
11366,3.856666067633837,0.9543504816617584,3.419954097226911,6.040438908611081,4.061569345664275,4.64840161471617,0.9766855677144151,4.771079527524392,55-60%
11367,3.8358657807106105,7.78662365012002,3.503729389642767,6.389052372504128,0.3922675869284219,0.36349107124596736,2.1906059845293586,4.926436207916487,85-90%
11368,2.808624923844724,7.716300444388496,2.5142430214821148,6.293761765738001,4.612388957440726,4.573622881720228,2.089978949055854,4.578749635051761,20-25%
11369,3.327129110240706,7.780479836919103,3.1425517098277003,6.187324533650895,4.36614720925624,4.740992137461706,2.1911146713261784,4.843814691181359,70-75%
11370,3.1285213550791657,6.506325304449788,2.774872746011986,5.768648974459508,4.00407723960303,4.104197170303316,2.0404277771329373,4.20056347277311,0-5%
11371,3.159600398162564,7.150626633230039,2.7938500087297733,6.11443341219329,4.189366395058739,4.323780733665199,2.100975647994506,4.596641492156669,25-30%
11372,3.222993260375807,7.474560461893047,2.925395949554708,6.248503859571296,4.399130418964572,4.6453282870669295,2.052347596161056,4.610373659043686,25-30%
11373,3.3136589312339164,7.764528408503224,2.9337560843154136,6.355920151863958,4.43548415910603,4.771576079673618,2.1479878005200232,4.748149487480444,50-55%
11374,3.2292746545636435,7.69851674498538,2.9797025936541703,6.2964392865179,4.517073227977892,0.029254003793572902,2.1991057787108743,0.150141309142671,40-45%
11375,3.5439813742923056,7.629209790430398,3.451872643092926,6.240319574392974,0.3331926818380545,4.9558864021015205,2.25744792798474,0.9180198061999644,85-90%
11376,3.340560161183141,7.428699150614489,3.066492961384587,6.156150628652557,4.195048615747107,4.651885730884041,2.0868698445283083,4.782602828254867,60-65%
11377,3.426884647341944,7.707679848640366,3.030220620512152,6.274993405337268,4.366506451653251,4.751657037161845,2.164155599726433,4.892212464215161,80-85%
11378,3.006042220768365,6.6710709333557,2.8256277767979285,5.871931516572244,4.123185610490969,4.15964654121604,1.9580580875488796,4.272320428016852,0-5%
11379,3.175244752993267,0.11047148739790402,2.913391534203729,0.3642137881636264,4.457472492517247,4.534049302682966,2.30238716030617,4.642589789662222,30-35%
11380,3.1874292521352072,7.774447600615828,2.9543862871441067,6.306922213288489,4.604831219009247,4.6136822103963215,2.134719524064967,4.657538443018179,35-40%
11381,3.60412298547509,6.619678280205603,3.3517262511030324,5.833587767320551,3.6841763957661215,4.4415533475078375,1.799962369212927,4.303328761780497,0-5%
11382,3.233403037542628,7.645111495723377,2.984458473802971,0.6777859818627276,4.409763740665335,4.728098072363767,2.00105850796759,0.3463286298577909,60-65%
11383,0.6101337516526405,6.959766991637102,2.6947690118340777,0.061669774487129736,4.169101753544364,4.299801877491133,2.205336873197213,4.457538783933373,10-15%
11384,3.7879567182972,7.134596159727353,3.475944386634956,6.0862237553154,3.941973687401661,4.672417595387759,2.106617839617182,4.761952243301746,55-60%
11385,3.7826537389555472,7.657933182254201,3.448540137945985,6.338051867511654,4.175453218269261,4.811936785232666,2.022106579657057,4.834064826890689,70-75%
11386,3.60648285766283,7.589931993387002,3.3478241319884194,6.30456939037986,4.205249187328862,4.8264939147516674,2.072970616475785,4.812805555581736,65-70%
11387,3.665750118489556,7.594379908044309,3.4882059769687057,6.296015627733037,4.13816733246109,4.8569333386785045,2.166002255369411,5.050341115175484,95-100%
11388,3.600333309890896,7.052322404038858,3.4372632891133184,5.93562669557821,3.997135992805881,4.653970301049375,1.9055440330174156,4.570114823696042,20-25%
11389,3.572383726812588,7.747398243543046,3.1968597875786204,6.3071108876777,4.362654210499476,4.853898888653563,2.052337357520678,4.7779260511885,60-65%
11390,0.32504816904887723,7.792716392781636,3.533431456874558,6.227089363923302,0.305897208516523,4.835603784567798,2.111777530372293,4.884064736065646,80-85%
11391,3.461166818037177,7.082569049516866,2.999153254075772,6.083134072791231,3.960597671034121,4.501521195489301,1.972969717672772,4.50029509339546,10-15%
11392,2.96224296485548,7.628893984781194,2.676721985016188,6.2106369452278685,4.518163270529738,4.44404331193561,2.072204651746049,4.609260245930278,25-30%
11393,3.7784106771971095,7.245553519101419,3.4156008865945395,6.158469116605981,4.078552251547445,4.733091672979889,2.0814690763683177,4.791078072787014,60-65%
11394,0.6200307514044263,7.6647224294321745,3.439248265180173,6.3352337953465,4.243520539869158,0.10447661319076018,2.1879131036534805,4.995636028103028,95-100%
11395,3.63658833170148,6.78741572644713,3.3954404422577147,5.977153325135211,3.862390672628221,4.466113372499948,1.934997983562207,4.380046280963512,5-10%
11396,3.4374577356038176,0.6490901859779423,3.179446084052795,6.095502221891056,4.287025868927818,4.648948274168646,0.6448904914933873,4.732166596488812,50-55%
11397,3.6548536101036015,0.7276844754554541,3.616049898065532,6.279581649495788,4.1442839607370425,4.992389861224694,0.7067155487639102,5.041764464222456,95-100%
11398,3.7256900094016783,0.5543374632438466,0.9957042231304738,6.391774120946664,4.334336455022567,4.829111180355155,2.0691015469871084,4.791427087331615,60-65%
11399,0.866179991653093,7.429739735061542,3.327810227931595,6.202476682224639,0.6134567774688384,4.706391080689365,2.1353026053369257,4.679393502310797,35-40%
11400,3.549708483386232,6.904290273007852,3.3615033432677,6.090055309719516,3.770343864039389,4.521621133817451,2.133761321485742,4.696883786788012,40-45%
11401,3.491028861907424,7.737837040013349,0.8776905713284809,0.7997705328677843,4.390785049622508,4.71584972170188,2.0316467796333724,4.850407798280176,75-80%
11402,3.537512610743207,7.684048151088589,3.219325632764123,6.20828923431146,4.370078297469648,4.702924630770281,2.1255999077641463,4.90182485386689,85-90%
11403,2.915525167093624,7.652292763475454,2.722122674850733,6.284034794502707,4.663561053520301,4.482503454015436,2.1975791097547077,4.706445973400361,45-50%
11404,3.878613504889672,7.6196142116937535,3.558050883421317,6.311860217528775,4.188115851670474,4.97941873618935,1.8830130985540905,5.0371746422370265,95-100%
11405,3.03472541296894,7.76980009663442,2.6792583185909518,6.198869429269707,4.5251754044264505,4.677191535706824,2.185845490797671,4.723459123784387,45-50%
11406,3.106844975662405,7.691997609768059,2.925245252259979,6.187295168649166,4.666474692037122,4.659641317958491,2.12546887796018,4.641455562609655,30-35%
11407,3.0833210301681566,7.796298944499713,2.831766260068219,6.325318531899998,4.530771317007895,4.69480573885691,2.1395258130845445,4.697628733628661,40-45%
11408,3.137527824868098,7.14738808814945,2.928116194346056,6.024877391097687,4.0960545795938295,4.439903995339474,2.285980016489702,4.565840765130552,20-25%
11409,3.6759909737177296,7.667645873349101,3.4581115636173734,6.32871745138503,4.2018788370237,4.93791046826557,2.213643462856241,5.040821006463112,95-100%
11410,3.2018716171637776,6.618512483968641,2.9358486782359257,5.89594636086435,3.806049437335895,4.273530225382086,1.7998724394870391,4.197012394519647,0-5%
11411,3.0081983237332577,7.617059712583039,2.7290854444567474,6.358866505579918,0.6464970819942009,0.9109168759719255,2.258426746156663,4.792219020002191,60-65%
11412,3.143234193220727,7.625050226050877,3.0740822760793893,6.193364881148986,4.526962821886795,4.759650109840403,2.020646293651331,4.754295573953496,55-60%
11413,3.329288312722264,6.682248393085469,3.183508202335263,5.879572823349701,3.860743380919926,4.1895910488709776,2.0121426066987658,4.217705765852513,0-5%
11414,2.884665590476219,7.6692548578759805,2.724444955746572,6.374040443206822,4.630865417284244,4.555072500329419,2.271910542274992,4.653608566494468,30-35%
11415,3.4402745351630943,7.771687649667295,3.111183772784831,6.227883522645594,4.316803758848841,4.652885549607129,2.103319793893848,4.905542285891989,85-90%
11416,2.978033825647008,7.716699467414642,2.725557848770076,6.26962095241296,4.674434631317859,4.562023573923232,2.1990173111491305,4.7318918413675375,50-55%
11417,2.724218930984088,7.652196823287886,0.205795878921181,6.273780793915207,4.609940253886905,4.626485191184766,0.15313640726707667,4.548923850357313,15-20%
11418,3.41550316144576,6.883196648579013,3.2668986303437406,0.9675684924913519,3.921828363329097,4.532085117857685,0.7102484054596052,4.608565195254972,25-30%
11419,2.7412722210084453,7.648615050276149,2.7200764373335726,6.178623482698922,4.732727447732682,4.463535767351998,2.346517652002899,4.582539506988933,20-25%
11420,3.738491757339226,7.310144518835308,3.315609795325788,6.096060031239842,3.896034713913529,4.583479974378919,2.041507555089074,4.683118755515804,40-45%
11421,3.411309935853011,7.64357710251805,3.2136717390821423,6.176899752410746,4.478802059210579,4.726854240804858,2.1461220624235184,4.765591835770158,55-60%
11422,2.8732303279562275,6.750224767024544,2.672895542787139,5.91376877344703,4.131040035736596,4.027534798645177,1.9542314863365045,4.338058738915877,5-10%
11423,2.8866381175933222,7.552001908672225,2.805096998750641,6.284659833659544,4.640413229979468,4.476746565860409,2.255233257084609,4.7219501719642265,45-50%
11424,3.2852005632017707,7.620750752024448,2.99454166025426,6.37939253271636,4.42231851348574,4.747895398823392,2.328352543649005,4.80033512561946,60-65%
11425,3.1136101219316834,7.705341181329255,3.022554994287717,6.183254172429996,4.401989699641689,4.530637512547809,2.277448570298466,4.651107140810487,30-35%
11426,3.353964862042228,7.526339382227622,2.9441429422237,6.179733559454575,4.306711989443447,4.548100981587622,2.267309909138284,4.622565817603144,25-30%
11427,3.4525219293556466,7.802049342720442,0.14484983248725658,6.371367720083641,4.281086943560754,4.797215367407166,2.2423643075621498,0.2450136456309976,70-75%
11428,3.8536073779658953,7.607423210113494,3.479943663301191,6.259375076031417,4.057405497611811,4.882471621606002,1.9727891407945088,4.915419747748283,85-90%
11429,3.384094074679893,7.360987984678803,3.09926000612825,6.157444398328156,4.203018459600922,0.3985777375973494,2.0100302000505947,0.24765955057430267,35-40%
11430,2.842362906590262,7.656916322846147,2.7533832677750056,6.162256353605669,4.681700597945526,4.573219717113815,2.100062908779736,4.592289351070942,20-25%
11431,3.6804257519439223,7.408006881202509,3.414182416760024,6.039728736589445,3.944771015373386,4.746507174161546,2.1009765725826184,4.790584080340154,60-65%
11432,2.705631145594428,7.68284867146184,2.592897207877981,6.323216678553494,4.751149104554099,4.619328854623022,2.2350877696235187,4.604261267385075,25-30%
11433,3.31822790353937,7.725613884669887,3.178264797102064,6.1660649206580125,4.3121482593323,0.1546409977864046,0.49047138115386424,4.784754614646638,60-65%
11434,3.304797758965035,7.741212599883664,3.0122045110676243,6.22698404878792,4.457222234239757,4.7275354336946185,2.229683588114534,4.836329552971834,70-75%
11435,3.8003582995021294,7.59307996325777,3.412598161958798,6.193552864899948,4.215716325010809,4.965409946503696,2.116770777641019,4.933423853230271,85-90%
11436,2.9968957198170183,7.057255224009078,2.7893344147360537,5.967735203602351,4.256158580604796,4.324381383248757,2.145071486717935,4.5821834875726415,20-25%
11437,3.4880489899418587,0.0717981002272613,3.216495714575352,6.359783332011061,4.3956413440819535,0.7791441918833648,1.9628812896724952,4.712741512977487,45-50%
11438,3.753802062751733,7.704584282424412,3.5684779242446405,0.2494476210918226,4.20409466882282,4.834225435186098,2.120064297213979,0.366262744766495,85-90%
11439,3.314221839938751,7.757068907179303,3.113376031579694,6.306677842812631,4.33278770231019,4.737818764890542,2.244889522274716,4.89928076280916,80-85%
11440,3.377733681225927,7.5073066440741405,3.1384320472654164,6.222493792706064,4.274748211294754,4.70973940661898,2.09336937730665,4.751196318021933,50-55%
11441,3.7412723303977216,7.656647524273405,3.521094523793236,6.272672444734466,4.203597209421921,5.032954207627252,2.0227463706271616,5.022039574251629,95-100%
11442,2.9522080359271032,7.676087626930288,2.882413080820598,6.261950872714621,4.644069192908102,0.8873844913455265,0.8805149405149497,4.645957130864375,30-35%
11443,3.491154349557587,7.603812881665413,3.368107906634949,6.370544283989473,4.338426741752829,4.81411252511354,2.221001623076615,4.85689010059606,75-80%
11444,3.642649991450204,0.022247980675007994,3.328295270415895,6.199234203773263,4.245002443294211,0.527800835574929,2.0735330282049858,4.90155971841384,85-90%
11445,3.189076011026603,7.65832654721864,2.929935499829847,0.7251398164663049,0.04927403917546047,4.601263862509064,2.291535269606076,4.700910273209768,40-45%
11446,3.2104313612870934,7.6201801548142845,3.070836808570758,6.132804539381234,4.452170669009861,4.604179404071926,2.162768585898161,4.657065581585949,35-40%
11447,0.5128429606677977,7.658107519326178,3.0517962623221453,6.275024018402623,4.391437127783489,0.014302136740937721,2.316102775020503,4.685511283197927,40-45%
11448,3.0084464020547195,7.629932806812883,2.991958675628121,6.237629381479388,4.569755924416909,4.602592572958064,2.28792864004139,4.748682746697143,50-55%
11449,3.796287781128246,7.603169791877492,3.432072209302539,6.3652168000835365,4.05430412077041,4.776431332572151,2.16479776407444,4.982113485511489,95-100%
11450,3.278935547117387,6.838638638153329,3.1374617345914664,5.989836630727245,4.089146722395136,4.456751238241138,2.029640411005216,4.498995915226836,10-15%
11451,0.288103913234658,7.739492586624149,3.13438524409217,6.2784812510655925,0.984811593088922,4.772157378220552,2.0307750845763186,4.717761111206672,45-50%
11452,3.1260852804841583,7.553242262657771,3.065127338770287,6.252232866506274,0.5593242000160774,0.8165466409913518,2.073234683473581,4.719127552467115,45-50%
11453,3.8077690335603775,6.270471455079454,3.346530096355851,5.52484550581212,3.4463445249565803,4.298770002010071,1.9175451128252048,4.229574025275074,0-5%
11454,3.237850140225793,7.627147614526519,3.110604686919831,6.34958446305301,4.365258111389498,4.691351178443734,2.0123988063347418,4.753384565065604,50-55%
11455,2.7381731880466136,6.793768806219023,0.98222862460503,6.012559217209485,4.265140404499814,0.6086575449907092,2.0466464515327383,4.275229706523176,0-5%
11456,3.266327027777648,7.818042595406453,3.1661963167659475,6.3814509875408,4.35861213618981,4.632056337698445,2.1831996932430253,4.850729190557838,75-80%
11457,3.489018096874774,7.744971253046875,3.2588325301249608,6.238347821587377,4.436679946249834,4.786443764331984,2.278788541349103,4.745370281637737,50-55%
11458,3.5531642505541026,0.5692588340761456,3.334088678020598,0.8461375062832357,4.2169905581382805,4.745106630991074,2.148487843792629,4.787573142257653,60-65%
11459,0.995756007858038,0.7737932064514393,3.4958468931001847,6.199502818072753,3.9353727088635577,4.827212351542493,2.0419074573941307,4.697722054022306,40-45%
11460,0.1952350240902473,6.608713246848935,2.6886286942457605,0.4844300919556329,4.088853386454129,4.137527629292387,2.125218320200837,4.3213459633287465,0-5%
11461,2.769294246016756,7.590668214304169,0.5542027841251597,6.257240892238241,4.630388213144754,4.594837113296522,0.681905324008433,4.606377285570085,25-30%
11462,3.5081308605833605,7.3269773782265615,3.276540379298177,6.038700480522985,4.188872863783044,4.681871997674224,2.2004000986510315,4.722811754406288,45-50%
11463,3.8000935426336895,0.5271752489584143,3.53864392079556,6.33438601968093,4.162116944125012,4.825473745183116,0.6841383002172541,4.890761505859819,80-85%
11464,0.8311520118978579,7.3365919530798385,0.8419846835306373,5.98047468129441,3.870694079497514,4.799397987079218,1.9617481174438367,4.771070371011143,55-60%
11465,3.155746043534506,7.680016127123229,2.973228599510356,6.336290064177515,4.511730194958562,4.581269385279314,2.097450936562874,4.827291027348413,70-75%
11466,3.029406311569839,7.681908416455357,2.9993429495343125,6.171047096346928,4.555333389589301,0.703248272088979,2.2406348495037176,0.28911165599625954,40-45%
11467,3.449874191903935,6.766527019719028,3.042396572262956,5.939773259957833,3.862983143102497,4.347295453188537,2.071769443789373,4.407814964700899,5-10%
11468,3.8152957537757657,7.600092504159236,3.4978524468701027,6.278433845686505,4.176974569351732,4.96071090813818,2.13603912005198,5.055365959316434,95-100%
11469,3.5717028397433785,7.612035036300172,0.04050099166103305,0.7095634051704542,4.444295235959904,4.905868517670845,2.1615046519786114,4.913116180044873,85-90%
11470,3.7635743958588233,7.668079929303695,3.4149953533033943,6.392643057986842,4.265847205970078,4.9213291719562,2.0134043693013983,5.058119252602227,95-100%
11471,3.7266163673972743,7.601671110052474,3.3356239145898776,6.2159569565225725,4.190162584771079,4.772560305641548,2.051244326588262,4.851680064542628,75-80%
11472,3.101130212235009,6.959340474513531,3.0183484318049243,5.843577605532498,0.5774530572124821,0.685949515491958,2.050754204560058,4.346045220439686,5-10%
11473,2.7646660986121527,7.623297710650885,2.6776955938659173,6.271236794145269,0.4232504103716369,0.003172411456384694,2.092489439689002,4.513637412918031,15-20%
11474,3.521162158813197,7.685652765959249,3.3461409837981284,6.30357730833523,4.275079009664759,4.806339726469695,2.086712202071977,4.9490560852327885,90-95%
11475,0.07128680006805233,7.62765228683409,3.517116668853662,6.264549086255657,4.087843690729661,4.922841277584146,2.043993152501114,0.8671654354388032,90-95%
11476,3.703552766588128,6.972984992706273,3.313739067571834,5.919262290121568,3.904662633422869,4.683794471407565,2.239170031880872,4.635134030591172,30-35%
11477,2.985096224600328,7.751028496638651,2.779385692564559,6.278342481258875,4.702409050067153,4.471011778201676,2.216428336088672,4.608940616187505,25-30%
11478,3.839663623438516,6.982155682387141,3.5697476094779,6.031786773341648,3.750121314699749,4.609596270381215,2.1192705186285856,4.692345763403952,40-45%
11479,3.4608782253726407,7.645144169721154,3.1866636909429773,6.270437934188504,4.43475645847256,4.893802802638624,2.03965180372019,4.893826476369328,80-85%
11480,3.1542183801931425,6.864035775696125,3.012134449064652,5.918285558017516,4.146237541493611,4.274283062882728,2.1760221820600885,4.401198747159612,5-10%
11481,0.1218864401440759,7.684210592664071,3.039644946113644,6.152105022415463,4.270715252091115,4.74342752386547,0.7429118097005483,4.80781189344646,65-70%
11482,3.705145921709108,0.4363884262649348,3.5170786932259634,6.268645617694984,4.252082795164324,4.886163147858292,0.48433694414643114,4.949645845350621,90-95%
11483,3.778942288543003,7.502354607507217,3.4873669390674973,6.167625838294965,4.010250848946946,4.831384670875049,2.067579073554396,4.811967568866688,65-70%
11484,2.845621430803148,7.759585604597891,2.5516997005593023,6.241057896687873,4.731899315991814,4.589386006466221,2.095449073961478,4.500698831094167,10-15%
11485,3.783670747005144,7.513431607520575,3.3765827485399607,6.171835494287287,4.207722207343065,4.761996233147774,2.2041631182873203,4.873486084696671,75-80%
11486,2.813744621775032,7.789021866127273,2.702776549392311,6.346103147385247,4.639008950074334,4.602479733549316,2.23489000449489,4.721027011171618,45-50%
11487,2.815949715090554,6.926084915440868,2.763498406645132,5.973136996150738,4.172652220432122,4.138847923907235,1.9793559990932763,4.354021382714071,5-10%
11488,3.6147875131586127,6.899892893725292,3.341988649220704,5.946217509669413,3.825598484895108,4.514135160430101,2.1771809264710327,4.674374548114839,35-40%
11489,3.8006959607555,7.7500758642358,3.4349618041069223,6.388721609772973,4.105657663286463,4.868325287056212,2.255680772539531,5.006376599617712,95-100%
11490,3.002362014541343,7.617052186195297,2.804946249063524,6.195838504644354,4.611988150028618,4.6296508261128375,2.224156296527984,4.606765635432744,25-30%
11491,2.804042279503917,7.725003858834889,2.6440105235737765,6.27968192934909,4.771883994602232,4.610586690177371,2.294482927846508,4.686213002920131,40-45%
11492,3.3019542469374863,7.619880155240726,3.0689849649832444,6.324250086638942,4.379375353169,4.592608907751297,0.5041913439632274,0.9732504383724128,50-55%
11493,2.680510876665142,0.1715022160387959,2.511647284277297,6.267528808536425,0.5983935694617958,4.554572559175264,2.1348017178380574,4.652289323352727,30-35%
11494,0.04679289653029328,0.4819970449789579,2.831557028198126,6.270029803925594,4.557383134277802,4.751027139882557,2.0895563932427774,4.706437231772795,45-50%
11495,0.6264814120596961,7.62231406315072,3.337799926189158,6.220878521876814,0.4642096906137191,4.832700262773839,2.266328414968884,4.942314697906894,90-95%
11496,3.137354035575533,7.014284008619549,0.931951705988824,5.929477603328808,0.8145035669607498,4.413438912356028,2.02782327044582,4.435894117619589,5-10%
11497,3.6580020787958296,0.5578804542840154,0.0690849162739009,6.255357656288463,4.330490939832967,4.868651327385813,2.132946891459813,4.957714929918101,90-95%
11498,3.3517750184440462,7.238481814108893,3.0336815582690075,6.089604594477729,4.188863143660873,4.563272983406292,2.1135131529608397,4.701261324482777,40-45%
11499,3.78588110196111,7.813063173324022,3.400283060801194,6.167003713741571,4.234637021318181,4.95729443390324,2.300755439428761,4.948376733535139,90-95%
11500,3.767196594575216,6.671969684907992,3.4128480055606376,5.777750282029887,3.5683048233973564,4.612329859053577,1.867244250013991,4.458691770249345,10-15%
11501,3.4533070417424017,7.7263804266113505,3.215827358585841,6.366509860812359,4.242030659745834,4.849499024228643,1.968066372009212,4.805473526199656,65-70%
11502,3.3838431011356342,7.479309541277715,3.129136454400281,6.238512540858511,4.407648255810067,4.682370825444787,1.991024056079308,4.635042065380999,30-35%
11503,3.392028443056208,0.5811603103522692,2.926332625041142,6.226983543924832,4.442116055525517,0.24393086060635438,2.1406575234386023,4.862071187397718,75-80%
11504,3.1666594498438423,7.721419526127399,0.14649619881381748,6.156110908602128,4.520435758915736,4.676177071787567,0.453814153787199,4.717930721675555,45-50%
11505,2.692439168643512,7.687314331436609,2.670217684014527,6.186871487999388,4.588171334302348,4.463108207102859,2.303007626468676,4.652429541762306,30-35%
11506,3.425845520441305,7.651737193596843,3.0494200142733576,6.285579837721472,0.8825627912152162,4.847704718001759,2.1674546592770776,0.8657149121334843,45-50%
11507,3.332918099136314,7.561982199814985,3.048115027199052,6.300385728292054,4.373872258937691,4.734477811949304,0.9224683036747098,0.20099291683470355,65-70%
11508,3.1835737038837166,7.504750969484055,3.123106639706652,6.20937170180056,4.340560668722175,4.621332061255603,2.2284191827168938,4.690498544594148,40-45%
11509,0.7292639561589495,7.742615801787747,2.9228015186767373,6.329526883013324,0.7763850762108904,4.651869767318663,2.198782841492084,4.692503449872581,40-45%
11510,3.0321085609819103,7.77204808305889,3.00588873338768,6.375264018112095,4.41350167034417,4.618471780741859,2.304705304539455,4.6660950675233055,35-40%
11511,0.1793252046656284,0.08349167731865248,3.5134403727891184,6.09211767609936,3.948366937324017,4.709835644738041,2.048007215106977,4.787628792694918,60-65%
11512,3.7705119824558073,7.785271280662392,3.481438241685105,6.369749841901677,4.252304973614825,4.900889402362048,2.229837559819648,5.021631166946962,95-100%
11513,3.3261603254909224,7.650960457206972,3.1521210522384404,6.292150550021399,4.329770912771851,4.63298594650347,2.181815884515039,4.7004776209070975,40-45%
11514,3.4388838152300654,0.057066670147716936,3.1215420899267503,6.209921070463085,0.5595180607813267,4.700665105095638,2.087072110795436,4.7360689189970335,50-55%
11515,3.25994269197846,7.550920312323161,2.9920699324251343,6.118762628200478,0.6413968702117866,4.556768173923623,0.8847609861877886,4.6445632921735465,30-35%
11516,3.358610712760141,7.612737776977852,3.0972883573876406,6.297400262695957,4.400442201550105,4.633255900353593,2.3094888025480484,4.90560835751786,85-90%
11517,3.4617278200407133,7.443274217099915,3.1826531275384555,6.140497486575331,4.284549365788826,4.583305640472944,2.2577964331222127,4.74610265768037,50-55%
11518,3.2708140137052224,6.166290937715154,2.9801490292456863,5.5893401388944985,3.779867958554909,4.005882992428942,2.0994805792937177,4.171966896819551,0-5%
11519,3.5154096137008164,7.060288995150897,3.2926648626821,6.057282955952261,4.041761546431601,4.372872625375955,1.9958947524720487,4.56370974784073,20-25%
11520,3.33467292546786,7.817227352848444,3.2111702671329225,6.321039579700538,0.8350363758185272,4.6729462876424765,0.8298887209758308,4.905044994345999,85-90%
11521,3.3203807579441658,7.486224166338324,3.171436739692643,6.079386978363365,4.297037075172665,4.602060381529304,2.145466209375715,4.761264718812318,55-60%
11522,3.0000040452387275,7.658166786220976,2.8790273726859086,6.197039557269592,4.557763165742617,4.531389665009391,2.199267973213378,4.629059049272902,30-35%
11523,3.747941433621833,7.609722640092134,3.396575412693057,6.385479147231557,4.268469713553491,4.997991739449992,2.0756556184216817,4.872140738740459,75-80%
11524,3.3519968665900706,6.887276574524317,3.057570932131989,5.905879504112851,4.011643353642192,4.325156133282195,1.982282740912913,4.488371029199143,10-15%
11525,3.4236563406842517,7.323049418901325,0.34071067099231256,6.026813916758835,4.278283907775692,4.457127017454448,1.9574647861225047,0.1813562020554771,35-40%
11526,3.324682793347509,7.775083798961279,2.9429763241807176,6.352638446004533,4.312127919382027,4.829144255125962,2.310754572380968,4.704835529936539,40-45%
11527,3.17641380808015,7.629485360611405,2.995324550730919,6.347497354992063,4.547535702586634,4.5410950491609565,2.10693547717387,4.628850081381441,30-35%
